user_username,user_display_name,user_profile_url,text,hashtags,mentions,has_image,has_video,timestamp,tweet_url,tweet_id,views,is_retweet,extracted_at
DJ Battle,DJ Battle,https://twitter.com/djbattle313,"Listen to ""Uber Shot At After Customer Pickup"" by Foundation Kings. https://ationkings/episodes/Uber-Shot-At-After-Customer-Pickup-e2hh637…#uberdriver#shooting#Chicago#FoundationPodcast","#uberdriver,#shooting,#Chicago,#FoundationPodcast",,False,False,2024-03-25T01:30:39.000Z,https://twitter.com/djbattle313/status/1772073577539342483,1772073577539342483,71,False,2025-02-26T20:57:03.529930
Mashable India,Mashable India,https://twitter.com/MashableIndia,"Rude UberDriver In Bengaluru Asked A Google Techie To Get Out Of The Car Mid-Ride For THIS Reason

#Uber#UberDriver#Cabbie#Bangalore#Bengaluru#Customer#Harassment","#Uber,#UberDriver,#Cabbie,#Bangalore,#Bengaluru,#Customer,#Harassment",,False,False,2024-03-18T08:27:27.000Z,https://twitter.com/MashableIndia/status/1769641756247634153,1769641756247634153,97,False,2025-02-26T20:57:03.534425
uber mad26,uber mad26,https://twitter.com/famousAndy69,@Uber@Uber_Support I knew you guys screwed us but it was worse then I thought. After being  bitched at about high prices I was super confused because it was only $1.75surge well a customer showed me they paid 19.75 for a ride I made 8.25. #uberdriver#Uber,"#uberdriver,#Uber","@Uber,@Uber,_Support",False,False,2023-07-29T02:13:30.000Z,https://twitter.com/famousAndy69/status/1685111276286935040,1685111276286935040,32,False,2025-02-26T20:57:03.534425
Divya Kriti,Divya Kriti,https://twitter.com/divyakriti,"My Uber account was hacked and I have been robbed off a lot of money. Even under such urgent circumstances, Uber has no direct customerservice. @Uber is there a support number I can call for this? On top of all this, I am a student @Uber please help!
#uber#uberone#uberdriver","#uber,#uberone,#uberdriver","@Uber,@Uber",False,False,2023-06-10T18:11:46.000Z,https://twitter.com/divyakriti/status/1667595423626985472,1667595423626985472,103,False,2025-02-26T20:57:03.550549
Raj Mandal,Raj Mandal,https://twitter.com/rajmandal1271,Can uber India call me for a urgent customer support #uberdriver,#uberdriver,,False,False,2023-04-14T03:27:16.000Z,https://twitter.com/rajmandal1271/status/1646716725126377472,1646716725126377472,10,False,2025-02-26T20:57:05.998973
NYCTaxiCabTales,NYCTaxiCabTales,https://twitter.com/nyctaxicabtales,"@nyctaxicabtales
Chick @HofstraU#Gigeconomy Analyst Said: @Uber Has Created Very Fairminded Investigative Team-When There is A Bogus Accusation By A Customer Against An #Uberdriver - This Team Thoroughly Investigatives The Matter And Makes Fair Judgment !.","#Gigeconomy,#Uberdriver","@nyctaxicabtales,@HofstraU,@Uber",True,False,2023-04-11T20:00:11.000Z,https://twitter.com/nyctaxicabtales/status/1645879438142238722,1645879438142238722,135,False,2025-02-26T20:57:06.014771
Harshit Arora,Harshit Arora,https://twitter.com/aroraharshit9,I want to let everyone know about #Uber. Pathetic customer support or shall I say no customer support at all. My vehicle is actually valid to get rides in Ontario and yet I’m not allowed because of a technical glitch. No help. #uberdriver,"#Uber,#uberdriver",,True,False,2023-04-06T16:23:02.000Z,https://twitter.com/aroraharshit9/status/1644012848501207042,1644012848501207042,65,False,2025-02-26T20:57:11.584490
Curtis,Curtis,https://twitter.com/Dr__Cee,@Uber I’m not the only driver to be “overpaid” yesterday. Reminds me of @comcast or @Verizon wrongfully overcharging customer$… Most won’t fight it. Wonder how much giant corporations get to keep after “a system error.” Lame #AprilFoolsDay for an #uberdriver,"#AprilFoolsDay,#uberdriver","@Uber,@comcast,@Verizon",True,False,2023-04-02T17:40:43.000Z,https://twitter.com/Dr__Cee/status/1642582849881612293,1642582849881612293,63,False,2025-02-26T20:57:15.516925
virtually online,virtually online,https://twitter.com/virtual_gage,"I am beyond disappointed at the lack of respect you have for your drivers, specially ones with high ratings and customer satisfaction. This is absurd. #uberdriver#UberEats#Uber","#uberdriver,#UberEats,#Uber",,False,False,2023-02-23T17:25:32.000Z,https://twitter.com/virtual_gage/status/1628808290434949121,1628808290434949121,27,False,2025-02-26T20:57:23.617454
Pratik Bhatt,Pratik Bhatt,https://twitter.com/PittyBhatt,"Now @Olacabs sending me reminder for that cancellation exactly after 30 days and 2 mins. When I get to know about it. I called customer care and one of their executive name is Vishwarup told me that they could not refund it after 30 days.

@Olacabs@bhash@Uber#OLA#uberdriver","#OLA,#uberdriver","@Olacabs,@Olacabs,@bhash,@Uber",False,False,2023-02-22T10:09:46.000Z,https://twitter.com/PittyBhatt/status/1628336235642236928,1628336235642236928,343,False,2025-02-26T20:57:23.623432
Sharmaji Ki Beti,Sharmaji Ki Beti,https://twitter.com/meemansi,"@Uber_Support this is how your drivers play smart to get the customer to cancel the ride. This guy started from right outside my sector and drove to 8km away just so that I could cancel. Even refused to reply to messages and calls.
#uberdriver",#uberdriver,"@Uber,_Support",True,False,2023-02-21T04:59:15.000Z,https://twitter.com/meemansi/status/1627895704583823360,1627895704583823360,26,False,2025-02-26T20:57:25.387966
Sukdev,Sukdev,https://twitter.com/Megh_nad,@Uber@Uber_Support#uber U should immediately stop service. Your #uberdriver r using ur brand only to trap customer. They r demanding just double of #Ubers Rate. Refusing to Cancel even. Take action against this adamant rogue driver or I will complain against him to Police,"#uber,#uberdriver,#Ubers","@Uber,@Uber,_Support",True,False,2023-02-19T22:52:01.000Z,https://twitter.com/Megh_nad/status/1627440899646177280,1627440899646177280,72,False,2025-02-26T20:57:28.081462
